GeneId	GeneName	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52	Cond53	Cond54	Cond55	Cond56	Cond57	Cond58	Cond59	Cond60	Cond61	Cond62	Cond63	Cond64	Cond65	Cond66	Cond67	Cond68	Cond69	Cond70	Cond71	Cond72
YGL225W	VRG4	-2.191364276	-2.0091957	-0.329196609	0.399477695	1.229356764	0.743573895	0.197068166	0.601887225	0.35899579	-0.997148055	0.217309119	-0.005341363	0.703091989	0.541164366	0.925742471	0.844778659	-0.410160421	-0.89594329	-0.774497573	-0.956666149	-0.227991845	0.966224377	1.593693917	0.541164366	0.439959601	-0.329196609	0.460200554	-0.329196609	0.622128177	1.107911047	1.310320576	0.844778659	0.50068246	0.237550072	-0.025582315	-0.106546127	0.480441507	-2.069918559	-1.037629961	-1.078111866	-1.401967113	-0.89594329	-2.272328088	-0.794738526	0.662610083	-0.308955656	0.116104355	-0.005341363	-0.592328997	-0.855461384	-0.450642326	0.460200554	1.006706283	0.925742471	0.743573895	0.561405319	0.784055801	0.318513884	-2.77835191	-2.312809993	-1.321003301	-0.106546127	0.885260565	1.330561529	1.917549163	1.249597717	0.419718648	0.480441507	1.026947235	0.055381496	-0.835220432	-0.106546127
YOR270C	VPH1	0.859066805	-0.620994869	-1.412655764	-0.930775219	-0.345634558	-0.552154791	1.168847155	0.273926143	0.790226727	0.239506104	0.273926143	0.411606299	0.893486844	-1.24055557	0.583706493	0.514866416	-0.793095064	0.514866416	0.893486844	1.994928089	-0.483314713	-0.483314713	0.342766221	-1.86011627	-0.035854207	-0.689834947	1.065587038	0.170666026	1.306527311	1.272107272	1.409787428	-0.89635518	-0.173534363	-2.410836893	-0.380054596	-1.688016076	1.306527311	1.272107272	2.648908829	-0.89635518	-0.827515103	-2.032216465	-0.483314713	-1.55033592	-1.102875414	-0.380054596	-0.414474635	-0.311214519	-1.619175998	-0.793095064	0.032985871	1.581887622	-0.414474635	0.549286455	0.618126532	0.68696661	0.446026338	1.272107272	-1.034035336	-0.242374441	-1.584755959	-0.139114324	-0.345634558	0.205086065	0.652546571	0.755806688	0.308346182	1.203267194	-0.207954402	0.618126532	-0.001434168	0.239506104
YOR332W	VMA4	0.2875246	-0.472609283	0.335032968	-0.163804893	0.2875246	-0.52011765	0.857625012	-0.377592547	0.335032968	0.263770416	-0.068788157	-0.068788157	0.144999497	-0.567626018	0.168753681	-0.282575812	0.09749113	0.216262049	0.168753681	-0.187559077	1.546496344	2.330384411	0.620083174	2.496663698	-0.971447143	1.403971241	-1.945368681	0.09749113	-2.491714909	0.477558071	-1.161480614	1.21393777	-0.781413673	1.594004712	-0.187559077	1.736529815	-2.800519299	-2.491714909	-2.491714909	0.833870829	0.2875246	1.356462873	-0.448855099	-1.232743166	0.525066439	-0.045033974	-0.662642753	-0.543871834	-0.852676224	-0.163804893	-0.282575812	0.715099909	0.073736946	0.133122405	0.192507865	-0.02127979	0.525066439	0.548820623	0.382541336	-0.401346731	-1.13772643	-0.733905305	-0.591380202	0.620083174	-0.045033974	0.715099909	0.762608277	0.240016233	-0.686396937	0.09749113	0.857625012	0.335032968
YPL253C	VIK1	-2.304415808	-1.279351299	-0.055887206	-0.155086998	1.498242857	1.200643483	0.241712167	1.266776677	0.175578973	-1.080951716	-2.238282614	-0.485752968	-0.320419983	0.274778765	1.200643483	1.068377095	1.035310498	-0.485752968	-0.35348658	-0.122020401	0.539311541	1.0022439	0.704644527	0.175578973	0.737711124	-0.684152551	-0.750285745	-0.915618731	-1.279351299	0.340911959	0.274778765	0.836910915	0.803844318	0.605444735	0.803844318	-0.684152551	1.663575842	-0.35348658	-0.684152551	-1.279351299	-1.279351299	-0.551886163	-0.684152551	-3.230280527	-0.717219148	1.299843274	1.299843274	1.895042022	1.068377095	0.903044109	-0.419619774	-1.576950672	-0.717219148	0.969177303	1.0022439	0.109445779	-0.022820609	-0.022820609	-0.485752968	-0.849485536	0.737711124	1.23371008	1.101443692	-0.783352342	0.307845362	0.373978556	0.109445779	-0.551886163	0.373978556	-0.221220192	-1.444684284	-0.188153595
YLR373C	VID22	-1.643501094	-0.847852987	-0.326566297	-0.271694013	1.3196022	0.002667403	0.880623934	0.167284252	0.853187793	-0.436310863	-0.628363854	-0.683236138	0.277028819	-0.079641022	1.237293775	0.222156536	0.139848111	-0.134513305	-0.738108421	-0.244257872	1.895761174	1.868325032	1.347038342	1.456782908	0.002667403	0.331901102	-1.478884244	-0.134513305	-1.424011961	0.661134801	0.139848111	1.48421905	0.222156536	1.209857634	0.222156536	0.222156536	-0.738108421	-2.08247936	-1.780681802	-0.957597554	-0.573491571	-0.847852987	-1.616064953	-2.000170935	0.688570943	1.15498535	1.429346767	1.237293775	0.743443226	0.962932359	-1.039905979	-0.436310863	-0.299130155	0.002667403	0.770879368	0.030103544	-0.710672279	-1.039905979	-0.628363854	-1.341703536	-2.274532351	-0.354002438	-0.271694013	1.182421492	1.429346767	0.414209527	1.237293775	1.264729917	-0.408874722	0.46908181	-0.628363854	-0.079641022
YGR065C	VHT1	-0.802790223	2.583728952	0.716163231	-1.176303367	-0.852591975	-0.304772697	-0.304772697	-0.304772697	0.940271117	1.164379004	0.890469365	-0.230070068	-0.454177955	-1.325708625	-0.802790223	-0.080664811	-0.304772697	0.492055344	-0.005962182	-0.902393728	-0.952195481	-1.923329656	-0.155367439	-1.500014759	-0.279871821	0.218145705	1.712198282	0.367550963	0.591658849	0.442253592	0.765964983	-0.678285841	0.915370241	-0.877492852	0.467154468	0.018938695	1.413387767	0.168343952	0.566757973	-0.055763934	-0.379475326	-0.105565687	-1.001997233	0.31774921	-0.802790223	-0.279871821	-1.201204243	0.31774921	-1.649420017	0.043839571	0.840667612	0.840667612	0.965171994	0.641460602	-0.35457445	0.765964983	0.51695622	0.467154468	-4.537921666	-0.75298847	1.587693901	0.641460602	0.218145705	0.093641324	-0.205169192	0.492055344	-0.404376202	0.342650086	0.143443076	-0.055763934	0.31774921	2.011008798
YDL128W	VCX1	-1.50128303	-0.261965811	0.433791224	-0.261965811	-0.196738589	-0.718556365	0.672957705	-0.261965811	0.672957705	0.759927335	1.281745111	0.672957705	0.933866594	-0.588101921	-0.327193033	-1.001207661	-0.088026552	0.129397522	-2.436206546	-1.109919698	-1.218631734	-0.957722846	-0.414162662	-1.262116549	-0.044541737	-1.153404512	0.259851966	-0.066284145	-0.696813958	0.194624744	-0.153253774	-0.218480996	1.04257863	-0.001056923	0.129397522	0.259851966	1.390457148	3.042880107	1.716593258	0.803412149	0.759927335	0.651215298	-2.327494509	-0.740298773	-0.696813958	-1.50128303	-2.001358399	-0.261965811	0.259851966	0.151139929	0.585988076	0.999093816	0.520760854	0.085912707	0.466404835	0.846896964	1.368714741	1.107805852	-0.783783587	-0.979465253	0.064170299	-0.740298773	-0.979465253	-1.17514692	-0.653329143	-0.261965811	0.651215298	0.368564002	-0.218480996	1.977502146	1.694850851	1.303487519
YGL212W	VAM7	-0.093574743	-1.265293258	-0.581790791	0.06916394	0.16680715	0.231902623	1.0130483	0.427189042	-0.061027006	0.622475461	-1.265293258	0.004068467	0.589927725	-0.386504371	0.06916394	-0.223765689	0.785214144	-0.581790791	-0.158670216	0.362093569	1.436168875	0.720118671	-1.558222887	0.980500563	0.427189042	-0.288861162	-2.56720272	-1.265293258	-1.81860478	-0.679434	-0.809624947	1.501264348	0.134259413	0.817761881	1.631455294	0.06916394	-0.939815893	-1.395484204	-0.484147581	1.305977929	0.720118671	1.208334719	-1.72096157	-2.274273091	-0.972363629	-0.646886264	-0.126122479	0.752666408	-0.321408898	-0.549243054	-0.028479269	-0.711981737	0.752666408	2.217314552	2.217314552	1.305977929	0.557379988	1.045596037	1.826741714	-1.493127414	-0.679434	-0.321408898	0.720118671	-0.191217952	-1.004911366	-0.093574743	-0.093574743	-0.679434	0.427189042	0.655023198	-0.191217952	0.752666408
YEL040W	UTR2	0.265279065	0.495123743	1.713300535	1.161673308	-0.654099645	-1.067820065	-0.769021984	-0.654099645	-0.079487951	0.564077146	1.368533518	0.770937356	0.541092679	-0.700068581	-0.700068581	-1.02185113	-1.136773468	0.173341194	1.437486922	2.17298989	-0.125456887	0.311248001	-1.964214308	-0.125456887	-0.447239435	0.977797566	0.724968421	1.713300535	0.724968421	1.414502454	-0.171425822	-0.677084113	-0.975882194	-0.171425822	-0.171425822	-0.171425822	-1.02185113	-2.377934728	0.793921824	-0.079487951	-0.677084113	-0.975882194	-1.251695807	0.21931013	0.541092679	-0.217394758	0.21931013	-0.60813071	-0.378286032	-0.010534548	-0.263363693	0.127372259	0.173341194	0.058418856	-0.19441029	-0.447239435	0.885859695	0.587061614	-3.251344503	-1.297664743	-0.952897726	-0.355301564	2.17298989	1.782253938	0.977797566	0.518108211	0.035434388	0.747952889	1.368533518	-0.585146242	-0.998866662	-0.010534548
YKR042W	UTH1	2.401264489	1.304683975	1.247964293	0.605141234	0.775300279	-0.529252401	0.8131134	-0.151121189	0.832019961	0.529514992	0.056850977	-1.417860748	-1.190982021	-1.985057565	-0.775037688	-1.417860748	0.019037856	-0.472532719	0.983272445	-0.945196733	-1.758178838	-0.075494947	-0.264560552	1.645002066	0.737487158	2.628143215	1.966413595	1.002179006	-1.209888581	-0.472532719	-1.49348699	-1.096449218	-2.835852791	0.321542825	-0.075494947	1.663908626	0.416075628	0.019037856	0.019037856	0.056850977	-0.434719598	0.094664098	-0.151121189	0.094664098	-0.17002775	-0.907383612	-0.359093355	-1.1531689	-0.075494947	-0.264560552	0.340449386	-0.17002775	-0.50089256	-0.83175737	0.075757538	0.037944417	1.247964293	0.718580597	-1.49348699	-0.888477051	-0.056588386	0.094664098	1.380310218	1.13452493	0.680767476	0.397169068	0.321542825	0.208103462	0.037944417	-0.094401507	-0.812850809	-0.377999916
YDR400W	URH1	-0.907479197	-0.339670984	0.606676037	2.418254619	2.012677325	1.309676681	0.714829982	-1.502325896	-1.069710115	-0.799325252	-0.745248279	0.174060256	1.120407276	-0.366709471	0.038867824	-1.096748601	-0.66413282	-1.204902546	-0.069286121	-0.096324607	0.904099386	0.336291173	-1.313056491	-0.15040158	-0.799325252	-1.17786406	-0.610055847	0.336291173	0.525560578	1.823407921	1.336715167	1.228561222	-0.501901902	0.282214201	1.039291818	-0.44782493	-1.258979519	-2.773134752	0.525560578	0.201098742	-0.015209149	0.282214201	-0.393747957	0.57963755	1.201522735	1.498946085	-0.745248279	0.552599064	-1.258979519	-0.745248279	-0.420786443	0.850022413	0.985214845	0.606676037	-0.15040158	-0.515421145	-0.88044071	-0.231517039	-1.799749245	-1.583441355	-0.583017361	-1.286018005	1.471907599	1.417830626	0.660753009	0.606676037	0.092944797	0.606676037	0.8770609	-0.583017361	-0.88044071	0.741868468
YDL169C	UGX2	0.472309329	0.153033282	1.390227966	1.130816177	0.592037847	-0.705021096	0.232852293	-1.104116156	-0.405699802	0.113123776	-0.166242766	-0.046514248	0.013350011	-0.29594866	-0.605247331	-0.405699802	-0.345835543	0.232852293	0.252807046	0.651902106	-0.266016531	-1.124070908	-0.585292578	-1.862396768	0.6119926	-0.226107025	-0.645156837	0.41244507	-0.944478132	0.192942788	0.153033282	-0.46556406	-0.525428319	-1.303663685	-0.964432885	-0.625202084	0.572083094	1.050997165	1.450092225	1.849187284	1.729458766	1.849187284	0.033304764	0.232852293	-1.243799426	-0.605247331	0.81154013	-0.246061778	-2.241537075	-0.505473566	-0.166242766	1.829232531	1.629685001	-0.32588079	-2.241537075	-0.086423754	-0.086423754	1.290454201	3.884572087	0.292716552	0.651902106	-0.12633326	-0.46556406	-1.20388992	-0.844704367	-0.744930602	-0.385745049	-0.984387638	-0.46556406	0.232852293	0.292716552	0.332626058
YKL035W	UGP1	-1.208965313	1.256172283	0.695913738	0.845316017	0.453135036	0.116979909	0.173005763	-0.144474078	-0.013747085	-0.49930449	-0.686057338	-0.723407908	-0.107123509	-0.424603351	0.415784466	0.565186745	-0.517979775	-0.107123509	-2.796364522	-3.842180472	-1.302341737	0.901341871	1.088094719	1.349548707	-0.816784332	0.154330479	-1.152939458	-0.854134901	-1.00353718	-0.069772939	0.266382188	0.583862029	2.115235384	0.97604301	1.125445289	0.453135036	0.154330479	0.0049282	1.405574561	0.191681048	0.397109181	0.807965447	-1.040887749	-2.609611674	-0.891485471	0.023603485	0.266382188	0.154330479	0.50916089	0.490485605	0.490485605	0.023603485	0.322408042	0.621212599	0.434459751	0.434459751	0.434459751	0.060954055	0.957367726	-0.49930449	0.04227877	-0.592680914	-1.843924996	-1.377042876	-0.555330344	0.266382188	1.125445289	0.285057472	-0.779433762	1.293522852	1.293522852	0.434459751
YOR075W	UFE1	0.503474862	-0.374499001	1.043766471	1.415216951	1.145071147	1.043766471	0.402170186	0.36840196	-0.678413031	-1.59015512	0.402170186	-0.408267227	-0.779717707	-0.948558835	-0.138121422	0.064487931	-1.252472865	-0.813485933	0.300865509	2.664641296	2.293190815	0.334633735	-1.151168188	-1.218704639	-0.408267227	-0.239426099	-1.28624109	0.739852441	0.435938411	0.638547764	-0.745949482	1.178839373	-0.813485933	-2.772043013	-0.104353197	-1.016095286	-0.678413031	-0.745949482	0.402170186	0.402170186	-0.00304852	0.841157118	-0.070584971	-1.691459796	0.97623002	1.009998245	-0.138121422	1.313912275	0.064487931	-0.070584971	0.435938411	0.908693569	-0.138121422	1.145071147	0.756736554	0.36840196	-2.772043013	-0.070584971	1.887972109	-0.543340129	0.604779539	0.604779539	1.415216951	-0.374499001	-0.374499001	-1.016095286	-0.543340129	-0.678413031	-0.881022384	-0.408267227	-0.104353197	-0.070584971
YLR212C	TUB4	-1.909057904	-0.271963237	-0.484572934	1.280087551	0.025690338	0.450909732	-0.250702268	-0.569616813	0.472170702	0.472170702	0.259561005	1.513958217	0.450909732	-0.654660692	0.302082944	-0.165658389	-0.208180328	-0.271963237	-1.207445904	0.833607187	1.024955914	-0.038092571	-0.271963237	-1.313750753	-1.207445904	-0.697182631	-0.314485177	1.046216884	1.705306945	1.917916642	1.705306945	0.64225846	1.216304642	-0.80348748	-0.357007116	-1.249967844	-0.569616813	-1.037358147	0.982433975	-0.08061451	-0.399529056	-0.952314268	-2.738235722	-0.186919359	1.599002096	0.62099749	-0.463311965	-0.569616813	-0.973575237	-0.229441298	0.387126823	2.066743429	1.556480157	0.748563308	-0.463311965	-0.80348748	-1.143662995	-0.739704571	-3.078411238	0.238300035	1.152521732	-0.442050995	0.727302338	0.812346217	0.259561005	0.706041369	-0.05935354	0.535953611	0.408387793	-0.293224207	-1.079880086	0.429648763
YFL037W	TUB2	-0.920770333	-1.845028962	-1.16188128	-0.378270704	0.44552503	0.204414084	1.389876237	0.405339872	0.686635977	-0.137159757	-0.096974599	-0.338085546	0.204414084	-0.277807809	0.606265661	0.62635824	0.545987925	0.103951189	-1.021233228	-1.583825436	-0.157252336	1.289413343	1.852005552	1.510431711	1.209043028	-0.338085546	0.224506663	-1.262344174	-1.644103173	-0.157252336	-1.16188128	0.545987925	-0.137159757	1.269320764	0.124043768	1.209043028	0.405339872	0.003488295	-0.197437494	-0.840400018	-0.539011335	-0.498826177	-1.483362542	-0.679659387	0.686635977	0.98802466	0.606265661	-0.25771523	0.224506663	-0.338085546	-0.458641019	-0.25771523	0.08385861	0.284784399	0.134090058	-0.016604284	0.606265661	-0.338085546	-2.869750484	-2.206695382	-2.126325066	-1.382899648	-0.277807809	0.023580874	0.746913713	1.53052429	2.05293134	1.892190709	0.525895346	1.510431711	0.746913713	-0.117067178
YML100W	TSL1	-1.527841559	2.91435079	1.661017949	0.709119588	-0.433158444	-0.671133034	-1.00429746	-1.305731941	-0.782187843	0.217305436	-0.29037369	0.756714507	0.407685108	-0.258643745	0.137980572	0.018993277	-0.099994018	-0.480753362	-1.876870957	-0.845647734	-1.036027406	-0.639403089	-0.258643745	-0.734592925	-0.480753362	-1.321596914	-0.480753362	-0.813917788	-0.639403089	0.455280026	0.851904343	1.010554069	1.169203796	-0.909107624	-0.337968608	-0.956702542	0.931229206	1.31198855	1.867262594	0.804309425	1.343718495	1.48650325	-0.004804182	-0.322103635	-0.068264073	0.106250627	-0.449023417	-0.655268062	-1.194677132	-1.670626313	-0.76632287	1.153338823	0.772579479	0.59806478	0.59806478	0.59806478	0.59806478	0.899499261	0.931229206	0.740849534	-0.591808171	-0.068264073	-2.336955165	-1.972060793	-0.70286298	0.375955162	0.867769315	-0.29037369	-0.671133034	1.327853523	1.153338823	1.169203796
YOR115C	TRS33	0.061818122	-0.529317666	0.618181215	1.070226229	1.661362017	-1.050908066	-0.007727265	-0.181590732	-0.077272652	-0.529317666	-1.120453453	-0.251136119	0.583408522	-0.911817293	0.826817376	-0.807499213	-0.112045345	0.652953909	-0.424999586	1.104998923	2.00908895	-1.224771533	-0.772726519	-0.807499213	-1.433407693	-0.390226892	-1.676816547	0.722499296	-0.320681506	1.765680097	0.027045428	0.965908149	-1.50295308	0.061818122	-0.529317666	-0.772726519	-1.50295308	0.618181215	-0.877044599	1.313635083	1.765680097	1.661362017	-1.572498467	-0.320681506	0.096590815	-0.146818039	-0.042499959	-1.120453453	-0.146818039	-0.181590732	-0.181590732	1.000680843	0.861590069	0.339999669	1.209317003	0.339999669	-0.529317666	0.792044682	2.322043191	-1.850680014	-1.50295308	0.583408522	1.974316257	0.687726602	0.618181215	0.409545055	-0.112045345	-1.08568076	0.896362762	-0.842271906	-1.016135373	-1.155226146
YHR106W	TRR2	0.297537828	-0.8122736	0.331168477	0.331168477	0.331168477	-0.475967106	0.566583023	-0.509597756	-0.576859054	-0.745012301	-0.173291262	-0.005138016	0.970150814	0.297537828	1.104673412	0.230276529	0.028492633	-0.946796197	0.163015231	0.600213672	0.667474971	-0.30781386	-0.845904249	-4.646167622	-1.383994638	-0.509597756	-1.383994638	0.364799127	-0.576859054	4.064170552	0.163015231	0.297537828	0.600213672	-0.005138016	0.129384581	-0.509597756	0.869258866	-0.206921912	0.297537828	0.734736269	0.600213672	0.667474971	2.68531393	1.17193471	0.297537828	-0.509597756	-0.677751002	0.432060425	-1.114949443	-0.879534898	-0.005138016	0.566583023	1.003781464	-0.139660613	-0.240552561	-0.677751002	-1.047688145	-0.879534898	-0.30781386	-0.139660613	-0.475967106	-0.879534898	-0.341444509	-0.005138016	-0.240552561	0.297537828	0.734736269	-0.038768665	-0.475967106	0.667474971	0.835628217	0.297537828
YDR353W	TRR1	0.386184743	-0.719046907	0.182589439	0.037164222	0.037164222	-0.311856299	0.44435483	-1.213492645	-0.370026386	-0.515451603	0.153504396	0.3570997	1.578671523	0.066249266	1.345991176	0.008079179	0.008079179	-0.777216993	-0.428196472	0.589780047	0.822460394	0.706120221	-0.370026386	-0.83538708	-1.504343079	-1.446172992	-0.428196472	0.298929613	0.44435483	3.352859171	0.61886509	2.218542478	-0.195516125	-0.777216993	-0.83538708	-0.602706733	-1.388002905	-1.562513166	0.386184743	0.851545438	0.560695004	0.386184743	-2.11512899	0.037164222	1.171480915	-0.399111429	-0.340941342	-0.92264221	0.240759526	-2.173299077	-1.766108469	0.502524917	-0.370026386	-1.242577688	1.840436914	0.706120221	1.840436914	0.822460394	-0.83538708	1.055140742	-0.83538708	-1.097152471	-0.428196472	-0.399111429	-0.137346038	0.095334309	0.560695004	0.386184743	-0.515451603	1.287821089	1.200565959	0.269844569
YOR273C	TPO4	0.92917158	2.264069987	0.764595064	-0.789738698	0.106289	-0.789738698	-0.643448462	-0.369154268	0.435442032	0.106289	1.240038332	-0.643448462	-0.588589623	-1.320040805	0.49030087	-0.405726828	-0.405726828	-0.131432634	-0.277722871	-1.685766396	-1.301754526	0.179434118	-1.301754526	0.051430161	-1.045746612	-0.021714957	-1.192036848	-0.31429543	-1.557762439	0.453728311	-0.844597537	0.051430161	0.837740182	1.404614848	1.258324612	1.240038332	1.660622762	-0.31429543	1.166893214	0.52687343	0.9108853	0.435442032	0.307438075	-1.740625235	-2.472076417	-2.563507815	-1.374899644	-0.954315214	-0.31429543	1.057175537	1.880058116	0.417155752	0.325724355	-0.369154268	0.142861559	1.139463795	2.13606603	1.605763923	0.801167623	-0.515444505	-0.113146355	-0.369154268	-0.734879859	-0.588589623	0.033143882	0.545159709	0.362296914	0.033143882	-0.003428677	0.728022505	-0.113146355	0.142861559
YPR156C	TPO3	0.138827944	-0.786802992	-0.822866535	-2.205302349	-1.25562905	-0.822866535	0.69180227	0.715844632	1.845835645	1.100522423	0.619675184	-0.077553313	-0.378082838	-0.967120707	0.078722039	0.174891487	1.581369663	0.944247071	0.427336288	-1.37584086	-0.089574494	0.307124478	1.112543604	0.535526917	0.920204709	0.367230383	1.112543604	-0.546379372	-1.027226612	-0.486273467	-0.786802992	-0.378082838	0.559569279	0.006594953	1.352967224	0.307124478	1.136585966	-0.02946859	0.45137865	-0.846908897	-1.075311336	-1.219565507	-1.12339606	-1.97689991	-2.83040376	-1.435946765	-0.28191339	0.824035261	1.280840138	1.485200215	1.292861319	-0.197765123	-0.215796895	-0.233828666	-0.077553313	0.980310614	-0.378082838	1.124564785	-0.173722761	-1.327756136	-1.063290155	-1.423925584	-1.099353698	-0.690633544	-0.438188743	0.57159046	1.18467069	1.196691871	0.787971718	1.3048825	0.920204709	0.703823451
YGR138C	TPO2	0.160025161	-0.60300872	-1.079904897	-1.041753203	-1.366042602	-1.327890908	-0.030733309	0.884907349	2.182064948	0.636921337	1.571637843	-0.469477791	-0.984525661	-0.831918885	-0.011657462	0.846755655	0.369859479	0.560617949	0.541542102	-1.404194296	1.59071369	1.552561996	1.743320466	0.75137642	0.446162867	0.045570079	0.541542102	-1.366042602	-1.346966755	-0.145188391	-0.431326097	0.217252702	-0.164264238	0.675073032	0.694148879	0.179101008	0.923059043	-1.366042602	-0.526705332	-1.423270143	-1.461421838	-0.984525661	1.857775548	-1.041753203	-0.297795168	0.655997184	1.495334454	2.258368336	1.056589972	-0.622084568	-1.385118449	-1.327890908	0.064645926	-0.049809156	-0.259643474	0.10279762	-0.316871015	-0.545781179	-0.030733309	-1.633104461	-0.965449814	-0.831918885	-0.965449814	-1.327890908	-0.08796085	0.713224726	1.018438278	1.037514125	0.884907349	1.056589972	0.217252702	0.522466255
