	chrom	start	end	gid	gname	tid	strand	biotype	byname.uniq	bygid.uniq
13056	chrIV	104917	106494	YDL197C	ASF2	YDL197C	-	protein_coding	TRUE	TRUE
2546	chrIX	102782	105676	YIL130W	ASG1	YIL130W	+	protein_coding	TRUE	TRUE
7501	chrX	101150	101779	YJL170C	ASG7	YJL170C	-	protein_coding	TRUE	TRUE
12322	chrXI	94499	96265	YKL185W	ASH1	YKL185W	+	protein_coding	TRUE	TRUE
7900	chrXIII	505333	507207	YMR119W	ASI1	YMR119W	+	protein_coding	TRUE	TRUE
12269	chrXIV	338478	339347	YNL159C	ASI2	YNL159C	-	protein_coding	TRUE	TRUE
7180	chrXIV	616211	618241	YNL008C	ASI3	YNL008C	-	protein_coding	TRUE	TRUE
13178	chrXI	339668	340546	YKL052C	ASK1	YKL052C	-	protein_coding	TRUE	TRUE
40	chrVII	678695	682135	YGR097W	ASK10	YGR097W	+	protein_coding	TRUE	TRUE
3346	chrIV	298417	300003	YDL088C	ASM4	YDL088C	-	protein_coding	TRUE	TRUE
9271	chrXVI	822620	824338	YPR145W	ASN1	YPR145W	+	protein_coding	TRUE	TRUE
6148	chrVII	739944	741662	YGR124W	ASN2	YGR124W	+	protein_coding	TRUE	TRUE
14075	chrIV	1108702	1109847	YDR321W	ASP1	YDR321W	+	protein_coding	TRUE	TRUE
4540	chrXII	469317	470405	YLR155C	ASP3-1	YLR155C	-	protein_coding	TRUE	TRUE
7427	chrXII	472969	474057	YLR157C	ASP3-2	YLR157C	-	protein_coding	TRUE	TRUE
9070	chrXII	482549	483637	YLR158C	ASP3-3	YLR158C	-	protein_coding	TRUE	TRUE
6517	chrXII	486201	487289	YLR160C	ASP3-4	YLR160C	-	protein_coding	TRUE	TRUE
2057	chrXVI	719558	720424	YPR093C	ASR1	YPR093C	-	protein_coding	TRUE	TRUE
8850	chrII	90741	92030	YBL069W	AST1	YBL069W	+	protein_coding	TRUE	TRUE
9932	chrV	360502	361794	YER101C	AST2	YER101C	-	protein_coding	TRUE	TRUE
14247	chrIV	830629	831513	YDR184C	ATC1	YDR184C	-	protein_coding	TRUE	TRUE
9809	chrVII	459854	461365	YGL017W	ATE1	YGL017W	+	protein_coding	TRUE	TRUE
11049	chrXV	1046226	1047803	YOR377W	ATF1	YOR377W	+	protein_coding	TRUE	TRUE
14594	chrVII	848829	850436	YGR177C	ATF2	YGR177C	-	protein_coding	TRUE	TRUE
3264	chrVII	160065	162758	YGL180W	ATG1	YGL180W	+	protein_coding	TRUE	TRUE
10543	chrXII	52087	52590	YLL042C	ATG10	YLL042C	-	protein_coding	TRUE	TRUE
10051	chrXVI	661137	664673	YPR049C	ATG11	YPR049C	-	protein_coding	TRUE	TRUE
9179	chrII	657832	658392	YBR217W	ATG12	YBR217W	+	protein_coding	TRUE	TRUE
14047	chrXVI	907218	909434	YPR185W	ATG13	YPR185W	+	protein_coding	TRUE	TRUE
2170	chrII	493081	494115	YBR128C	ATG14	YBR128C	-	protein_coding	TRUE	TRUE
3374	chrIII	237214	238776	YCR068W	ATG15	YCR068W	+	protein_coding	TRUE	TRUE
6363	chrXIII	574476	574928	YMR159C	ATG16	YMR159C	-	protein_coding	TRUE	TRUE
6529	chrXII	971917	973170	YLR423C	ATG17	YLR423C	-	protein_coding	TRUE	TRUE
3469	chrVI	194812	196314	YFR021W	ATG18	YFR021W	+	protein_coding	TRUE	TRUE
12625	chrXV	168727	169974	YOL082W	ATG19	YOL082W	+	protein_coding	TRUE	TRUE
3633	chrXIV	191324	196102	YNL242W	ATG2	YNL242W	+	protein_coding	TRUE	TRUE
7445	chrIV	256633	258555	YDL113C	ATG20	YDL113C	-	protein_coding	TRUE	TRUE
10141	chrXVI	361872	363362	YPL100W	ATG21	YPL100W	+	protein_coding	TRUE	TRUE
6988	chrIII	54941	56527	YCL038C	ATG22	YCL038C	-	protein_coding	TRUE	TRUE
5130	chrXII	1000342	1001703	YLR431C	ATG23	YLR431C	-	protein_coding	TRUE	TRUE
693	chrXII	530797	534393	YLR189C	ATG26	YLR189C	-	protein_coding	TRUE	TRUE
6159	chrX	89282	90097	YJL178C	ATG27	YJL178C	-	protein_coding	TRUE	TRUE
8653	chrXVI	237338	237979	YPL166W	ATG29	YPL166W	+	protein_coding	TRUE	TRUE
13217	chrXIV	639182	640114	YNR007C	ATG3	YNR007C	-	protein_coding	TRUE	TRUE
255	chrIX	74184	75773	YIL146C	ATG32	YIL146C	-	protein_coding	TRUE	TRUE
10529	chrXII	840321	840914	YLR356W	ATG33	YLR356W	+	protein_coding	TRUE	TRUE
983	chrXV	165714	166952	YOL083W	ATG34	YOL083W	+	protein_coding	TRUE	TRUE
12109	chrXIV	227370	228854	YNL223W	ATG4	YNL223W	+	protein_coding	TRUE	TRUE
7262	chrXVI	271310	272194	YPL149W	ATG5	YPL149W	+	protein_coding	TRUE	TRUE
2221	chrVIII	445713	447605	YHR171W	ATG7	YHR171W	+	protein_coding	TRUE	TRUE
2295	chrII	80378	80731	YBL078C	ATG8	YBL078C	-	protein_coding	TRUE	TRUE
4635	chrIV	184925	187918	YDL149W	ATG9	YDL149W	+	protein_coding	TRUE	TRUE
510	chrXVI	615379	619014	YPR026W	ATH1	YPR026W	+	protein_coding	TRUE	TRUE
9242	chrXIII	867555	869627	YMR301C	ATM1	YMR301C	-	protein_coding	TRUE	TRUE
3772	chrXIV	633008	633856	YNR002C	ATO2	YNR002C	-	protein_coding	TRUE	TRUE
6137	chrIV	1241204	1242031	YDR384C	ATO3	YDR384C	-	protein_coding	TRUE	TRUE
3014	chrII	37053	38690	YBL099W	ATP1	YBL099W	+	protein_coding	TRUE	TRUE
5754	chrXII	907079	907918	YLR393W	ATP10	YLR393W	+	protein_coding	TRUE	TRUE
4013	chrXIV	43324	44280	YNL315C	ATP11	YNL315C	-	protein_coding	TRUE	TRUE
13620	chrX	87583	88560	YJL180C	ATP12	YJL180C	-	protein_coding	TRUE	TRUE
12083	chrXII	721999	722373	YLR295C	ATP14	YLR295C	-	protein_coding	TRUE	TRUE
14314	chrXVI	30079	30267	YPL271W	ATP15	YPL271W	+	protein_coding	TRUE	TRUE
6264	chrIV	443029	443511	YDL004W	ATP16	YDL004W	+	protein_coding	TRUE	TRUE
7119	chrIV	1228611	1228916	YDR377W	ATP17	YDR377W	+	protein_coding	TRUE	TRUE
11607	chrXIII	103983	104162	YML081C-A	ATP18	YML081C-A	-	protein_coding	TRUE	TRUE
8577	chrXV	185438	185644	YOL077W-A	ATP19	YOL077W-A	+	protein_coding	TRUE	TRUE
12167	chrX	647607	649142	YJR121W	ATP2	YJR121W	+	protein_coding	TRUE	TRUE
935	chrXVI	599870	600217	YPR020W	ATP20	YPR020W	+	protein_coding	TRUE	TRUE
13514	chrIV	1176120	1178174	YDR350C	ATP22	YDR350C	-	protein_coding	TRUE	TRUE
8102	chrXIV	667410	668222	YNR020C	ATP23	YNR020C	-	protein_coding	TRUE	TRUE
13767	chrXIII	460771	462609	YMR098C	ATP25	YMR098C	-	protein_coding	TRUE	TRUE
3134	chrII	315575	316510	YBR039W	ATP3	YBR039W	+	protein_coding	TRUE	TRUE
4160	chrXVI	408010	408744	YPL078C	ATP4	YPL078C	-	protein_coding	TRUE	TRUE
7148	chrIV	1058176	1058814	YDR298C	ATP5	YDR298C	-	protein_coding	TRUE	TRUE
3793	chrMito	28487	29266	Q0085	ATP6	Q0085	+	protein_coding	TRUE	TRUE
9956	chrXI	407465	407989	YKL016C	ATP7	YKL016C	-	protein_coding	TRUE	TRUE
14177	chrMito	27666	27812	Q0080	ATP8	Q0080	+	protein_coding	TRUE	TRUE
397	chrXIII	38196	39824	YML116W	ATR1	YML116W	+	protein_coding	TRUE	TRUE
673	chrI	113614	114615	YAL020C	ATS1	YAL020C	-	protein_coding	TRUE	TRUE
10714	chrXIV	157644	157865	YNL259C	ATX1	YNL259C	-	protein_coding	TRUE	TRUE
13091	chrXV	473475	474416	YOR079C	ATX2	YOR079C	-	protein_coding	TRUE	TRUE
5383	chrVI	114990	115274	YFL010W-A	AUA1	YFL010W-A	+	protein_coding	TRUE	TRUE
13777	chrXI	435580	436785	YKL004W	AUR1	YKL004W	+	protein_coding	TRUE	TRUE
12661	chrXV	349679	353863	YOR011W	AUS1	YOR011W	+	protein_coding	TRUE	TRUE
2879	chrXII	374944	377238	YLR114C	AVL9	YLR114C	-	protein_coding	TRUE	TRUE
3646	chrXV	181682	185212	YOL078W	AVO1	YOL078W	+	protein_coding	TRUE	TRUE
7419	chrXIII	406304	407584	YMR068W	AVO2	YMR068W	+	protein_coding	TRUE	TRUE
14127	chrX	436802	438610	YJR001W	AVT1	YJR001W	+	protein_coding	TRUE	TRUE
7341	chrV	29797	31239	YEL064C	AVT2	YEL064C	-	protein_coding	TRUE	TRUE
9859	chrXI	171783	173861	YKL146W	AVT3	YKL146W	+	protein_coding	TRUE	TRUE
2127	chrXIV	434999	437140	YNL101W	AVT4	YNL101W	+	protein_coding	TRUE	TRUE
9591	chrII	49574	50953	YBL089W	AVT5	YBL089W	+	protein_coding	TRUE	TRUE
10475	chrV	399496	400842	YER119C	AVT6	YER119C	-	protein_coding	TRUE	TRUE
13528	chrIX	197931	199403	YIL088C	AVT7	YIL088C	-	protein_coding	TRUE	TRUE
5303	chrXVI	782045	785671	YPR122W	AXL1	YPR122W	+	protein_coding	TRUE	TRUE
787	chrIX	85366	87837	YIL140W	AXL2	YIL140W	+	protein_coding	TRUE	TRUE
4776	chrIX	126204	127097	YIL124W	AYR1	YIL124W	+	protein_coding	TRUE	TRUE
13205	chrXII	14648	16072	YLL063C	AYT1	YLL063C	-	protein_coding	TRUE	TRUE
7735	chrXV	534075	536819	YOR113W	AZF1	YOR113W	+	protein_coding	TRUE	TRUE
2018	chrVII	942806	944647	YGR224W	AZR1	YGR224W	+	protein_coding	TRUE	TRUE
10927	chrXV	578564	579793	YOR134W	BAG7	YOR134W	+	protein_coding	TRUE	TRUE
2456	chrII	373861	375690	YBR068C	BAP2	YBR068C	-	protein_coding	TRUE	TRUE
1123	chrIV	548762	550576	YDR046C	BAP3	YDR046C	-	protein_coding	TRUE	TRUE
4069	chrIX	322342	324105	YIL015W	BAR1	YIL015W	+	protein_coding	TRUE	TRUE
3575	chrXI	635851	638286	YKR099W	BAS1	YKR099W	+	protein_coding	TRUE	TRUE
9525	chrVIII	517532	518713	YHR208W	BAT1	YHR208W	+	protein_coding	TRUE	TRUE
7243	chrX	705744	706874	YJR148W	BAT2	YJR148W	+	protein_coding	TRUE	TRUE
3923	chrX	398937	402410	YJL020C	BBC1	YJL020C	-	protein_coding	TRUE	TRUE
1789	chrXVI	67725	68882	YPL255W	BBP1	YPL255W	+	protein_coding	TRUE	TRUE
6749	chrVIII	187924	189024	YHR040W	BCD1	YHR040W	+	protein_coding	TRUE	TRUE
1991	chrXIII	743749	745923	YMR237W	BCH1	YMR237W	+	protein_coding	TRUE	TRUE
10158	chrXI	491364	493661	YKR027W	BCH2	YKR027W	+	protein_coding	TRUE	TRUE
5968	chrX	247255	251691	YJL095W	BCK1	YJL095W	+	protein_coding	TRUE	TRUE
11894	chrV	518216	520771	YER167W	BCK2	YER167W	+	protein_coding	TRUE	TRUE
3955	chrIV	1195412	1196263	YDR361C	BCP1	YDR361C	-	protein_coding	TRUE	TRUE
9714	chrIV	1225166	1226536	YDR375C	BCS1	YDR375C	-	protein_coding	TRUE	TRUE
12358	chrIX	290419	291669	YIL033C	BCY1	YIL033C	-	protein_coding	TRUE	TRUE
10527	chrXII	919536	921596	YLR399C	BDF1	YLR399C	-	protein_coding	TRUE	TRUE
11496	chrIV	331024	332940	YDL070W	BDF2	YDL070W	+	protein_coding	TRUE	TRUE
8822	chrI	35155	36303	YAL060W	BDH1	YAL060W	+	protein_coding	TRUE	TRUE
6872	chrI	33448	34701	YAL061W	BDH2	YAL061W	+	protein_coding	TRUE	TRUE
4633	chrXIV	555048	556832	YNL039W	BDP1	YNL039W	+	protein_coding	TRUE	TRUE
11871	chrXV	6175	8115	YOL164W	BDS1	YOL164W	+	protein_coding	TRUE	TRUE
9815	chrII	620872	622527	YBR200W	BEM1	YBR200W	+	protein_coding	TRUE	TRUE
6813	chrV	476345	482848	YER155C	BEM2	YER155C	-	protein_coding	TRUE	TRUE
7667	chrXVI	332100	335486	YPL115C	BEM3	YPL115C	-	protein_coding	TRUE	TRUE
4219	chrXVI	244319	246220	YPL161C	BEM4	YPL161C	-	protein_coding	TRUE	TRUE
3692	chrXII	948368	949192	YLR412W	BER1	YLR412W	+	protein_coding	TRUE	TRUE
2977	chrIX	347946	348505	YIL004C	BET1	YIL004C	-	protein_coding	TRUE	TRUE
1813	chrXVI	891101	892078	YPR176C	BET2	YPR176C	-	protein_coding	TRUE	TRUE
14389	chrXI	570328	570909	YKR068C	BET3	YKR068C	-	protein_coding	TRUE	TRUE
8767	chrX	386368	387438	YJL031C	BET4	YJL031C	-	protein_coding	TRUE	TRUE
4134	chrXIII	111865	112344	YML077W	BET5	YML077W	+	protein_coding	TRUE	TRUE
5779	chrX	534027	535751	YJR053W	BFA1	YJR053W	+	protein_coding	TRUE	TRUE
2119	chrXV	718653	720065	YOR198C	BFR1	YOR198C	-	protein_coding	TRUE	TRUE
7864	chrIV	1059627	1061231	YDR299W	BFR2	YDR299W	+	protein_coding	TRUE	TRUE
1828	chrVII	1057783	1058724	YGR282C	BGL2	YGR282C	-	protein_coding	TRUE	TRUE
4649	chrMito	36540	38579	Q0110	BI2	Q0110	+	protein_coding	TRUE	TRUE
11580	chrMito	36540	40265	Q0115	BI3	Q0115	+	protein_coding	TRUE	TRUE
9992	chrMito	36540	42251	Q0120	BI4	Q0120	+	protein_coding	TRUE	TRUE
4672	chrVIII	314874	315968	YHR101C	BIG1	YHR101C	-	protein_coding	TRUE	TRUE
8627	chrIII	68599	69921	YCL029C	BIK1	YCL029C	-	protein_coding	TRUE	TRUE
3631	chrV	188277	189311	YER016W	BIM1	YER016W	+	protein_coding	TRUE	TRUE
14189	chrVII	1063813	1064940	YGR286C	BIO2	YGR286C	-	protein_coding	TRUE	TRUE
9019	chrXIV	734291	735733	YNR058W	BIO3	YNR058W	+	protein_coding	TRUE	TRUE
4067	chrXIV	733356	734069	YNR057C	BIO4	YNR057C	-	protein_coding	TRUE	TRUE
3617	chrXIV	731618	733303	YNR056C	BIO5	YNR056C	-	protein_coding	TRUE	TRUE
14512	chrX	587718	590582	YJR089W	BIR1	YJR089W	+	protein_coding	TRUE	TRUE
275	chrII	742761	744398	YBR270C	BIT2	YBR270C	-	protein_coding	TRUE	TRUE
10535	chrX	326242	327873	YJL058C	BIT61	YJL058C	-	protein_coding	TRUE	TRUE
9163	chrXI	325771	326112	YKL061W	BLI1	YKL061W	+	protein_coding	TRUE	TRUE
14045	chrVI	123479	129910	YFL007W	BLM10	YFL007W	+	protein_coding	TRUE	TRUE
9616	chrXII	933885	934253	YLR408C	BLS1	YLR408C	-	protein_coding	TRUE	TRUE
13965	chrV	545611	546414	YER177W	BMH1	YER177W	+	protein_coding	TRUE	TRUE
3306	chrIV	653607	654428	YDR099W	BMH2	YDR099W	+	protein_coding	TRUE	TRUE
3024	chrXVI	139620	143171	YPL217C	BMS1	YPL217C	-	protein_coding	TRUE	TRUE
14218	chrX	471138	471671	YJR025C	BNA1	YJR025C	-	protein_coding	TRUE	TRUE
7429	chrX	578860	580221	YJR078W	BNA2	YJR078W	+	protein_coding	TRUE	TRUE
740	chrX	323386	324720	YJL060W	BNA3	YJL060W	+	protein_coding	TRUE	TRUE
6448	chrII	39145	40527	YBL098W	BNA4	YBL098W	+	protein_coding	TRUE	TRUE
7089	chrXII	605758	607119	YLR231C	BNA5	YLR231C	-	protein_coding	TRUE	TRUE
12572	chrVI	244279	245166	YFR047C	BNA6	YFR047C	-	protein_coding	TRUE	TRUE
2792	chrIV	1323454	1324239	YDR428C	BNA7	YDR428C	-	protein_coding	TRUE	TRUE
13542	chrXIV	129522	135383	YNL271C	BNI1	YNL271C	-	protein_coding	TRUE	TRUE
10554	chrXIV	211922	214600	YNL233W	BNI4	YNL233W	+	protein_coding	TRUE	TRUE
10878	chrXIV	322219	323565	YNL166C	BNI5	YNL166C	-	protein_coding	TRUE	TRUE
7828	chrIX	41825	45952	YIL159W	BNR1	YIL159W	+	protein_coding	TRUE	TRUE
10898	chrVII	951894	952307	YGR230W	BNS1	YGR230W	+	protein_coding	TRUE	TRUE
13247	chrII	63876	66818	YBL085W	BOI1	YBL085W	+	protein_coding	TRUE	TRUE
1842	chrV	390590	393712	YER114C	BOI2	YER114C	-	protein_coding	TRUE	TRUE
11096	chrXII	678212	679924	YLR267W	BOP2	YLR267W	+	protein_coding	TRUE	TRUE
4049	chrXIV	548100	549290	YNL042W	BOP3	YNL042W	+	protein_coding	TRUE	TRUE
11391	chrXIV	119268	120998	YNL275W	BOR1	YNL275W	+	protein_coding	TRUE	TRUE
437	chrXII	285736	286559	YLR078C	BOS1	YLR078C	-	protein_coding	TRUE	TRUE
6640	chrIII	179520	186023	YCR032W	BPH1	YCR032W	+	protein_coding	TRUE	TRUE
8047	chrIV	203039	205111	YDL141W	BPL1	YDL141W	+	protein_coding	TRUE	TRUE
12247	chrXII	116432	121111	YLL015W	BPT1	YLL015W	+	protein_coding	TRUE	TRUE
6472	chrIV	324047	326149	YDL074C	BRE1	YDL074C	-	protein_coding	TRUE	TRUE
13990	chrXII	175227	176744	YLR015W	BRE2	YLR015W	+	protein_coding	TRUE	TRUE
3545	chrIV	38867	42244	YDL231C	BRE4	YDL231C	-	protein_coding	TRUE	TRUE
13577	chrXIV	716780	718327	YNR051C	BRE5	YNR051C	-	protein_coding	TRUE	TRUE
1140	chrVII	982482	984272	YGR246C	BRF1	YGR246C	-	protein_coding	TRUE	TRUE
10077	chrVIII	180345	181760	YHR036W	BRL1	YHR036W	+	protein_coding	TRUE	TRUE
1063	chrII	40831	43095	YBL097W	BRN1	YBL097W	+	protein_coding	TRUE	TRUE
7720	chrXVI	394038	396572	YPL084W	BRO1	YPL084W	+	protein_coding	TRUE	TRUE
1549	chrVII	483260	483637	YGL007W	BRP1	YGL007W	+	protein_coding	TRUE	TRUE
762	chrXVI	672471	673496	YPR057W	BRR1	YPR057W	+	protein_coding	TRUE	TRUE
10361	chrV	529530	536021	YER172C	BRR2	YER172C	-	protein_coding	TRUE	TRUE
14187	chrVII	36933	37526	YGL247W	BRR6	YGL247W	+	protein_coding	TRUE	TRUE
10005	chrXV	185848	186723	YOL077C	BRX1	YOL077C	-	protein_coding	TRUE	TRUE
10955	chrIV	384601	385587	YDL037C	BSC1	YDL037C	-	protein_coding	TRUE	TRUE
8518	chrIV	1012252	1012959	YDR275W	BSC2	YDR275W	+	protein_coding	TRUE	TRUE
9232	chrXII	1067045	1067353	YLR465C	BSC3	YLR465C	-	protein_coding	TRUE	TRUE
5224	chrXIV	137699	138094	YNL269W	BSC4	YNL269W	+	protein_coding	TRUE	TRUE
8339	chrXIV	761123	762592	YNR069C	BSC5	YNR069C	-	protein_coding	TRUE	TRUE
399	chrXV	65621	67114	YOL137W	BSC6	YOL137W	+	protein_coding	TRUE	TRUE
7956	chrII	782591	783556	YBR290W	BSD2	YBR290W	+	protein_coding	TRUE	TRUE
550	chrXVI	883828	885558	YPR171W	BSP1	YPR171W	+	protein_coding	TRUE	TRUE
13396	chrVI	84145	87234	YFL025C	BST1	YFL025C	-	protein_coding	TRUE	TRUE
2247	chrVII	772454	773686	YGR142W	BTN2	YGR142W	+	protein_coding	TRUE	TRUE
4039	chrXVI	422885	423892	YPL069C	BTS1	YPL069C	-	protein_coding	TRUE	TRUE
14573	chrIV	963412	963861	YDR252W	BTT1	YDR252W	+	protein_coding	TRUE	TRUE
6900	chrVII	872044	875109	YGR188C	BUB1	YGR188C	-	protein_coding	TRUE	TRUE
11169	chrXIII	386101	387021	YMR055C	BUB2	YMR055C	-	protein_coding	TRUE	TRUE
327	chrXV	379781	380806	YOR026W	BUB3	YOR026W	+	protein_coding	TRUE	TRUE
2946	chrVII	174545	175345	YGL174W	BUD13	YGL174W	+	protein_coding	TRUE	TRUE
6824	chrI	166742	168871	YAR014C	BUD14	YAR014C	-	protein_coding	TRUE	TRUE
2700	chrV	96858	97796	YEL029C	BUD16	YEL029C	-	protein_coding	TRUE	TRUE
13255	chrXIV	674923	675876	YNR027W	BUD17	YNR027W	+	protein_coding	TRUE	TRUE
5159	chrX	76202	76510	YJL188C	BUD19	YJL188C	-	protein_coding	TRUE	TRUE
6066	chrXI	266145	269459	YKL092C	BUD2	YKL092C	-	protein_coding	TRUE	TRUE
6246	chrXII	281956	282456	YLR074C	BUD20	YLR074C	-	protein_coding	TRUE	TRUE
10232	chrXV	472725	473369	YOR078W	BUD21	YOR078W	+	protein_coding	TRUE	TRUE
14632	chrXIII	298868	300427	YMR014W	BUD22	YMR014W	+	protein_coding	TRUE	TRUE
12673	chrIII	210718	211545	YCR047C	BUD23	YCR047C	-	protein_coding	TRUE	TRUE
1963	chrV	183731	184700	YER014C-A	BUD25	YER014C-A	-	protein_coding	TRUE	TRUE
176	chrIV	945151	945438	YDR241W	BUD26	YDR241W	+	protein_coding	TRUE	TRUE
2901	chrVI	90986	93376	YFL023W	BUD27	YFL023W	+	protein_coding	TRUE	TRUE
6983	chrXII	263577	263954	YLR062C	BUD28	YLR062C	-	protein_coding	TRUE	TRUE
5381	chrIII	96281	101191	YCL014W	BUD3	YCL014W	+	protein_coding	TRUE	TRUE
10473	chrIV	183318	183899	YDL151C	BUD30	YDL151C	-	protein_coding	TRUE	TRUE
657	chrIII	228318	228791	YCR063W	BUD31	YCR063W	+	protein_coding	TRUE	TRUE
13618	chrVII	1016974	1017759	YGR262C	BUD32	YGR262C	-	protein_coding	TRUE	TRUE
422	chrX	598735	603078	YJR092W	BUD4	YJR092W	+	protein_coding	TRUE	TRUE
3741	chrIII	197621	199549	YCR038C	BUD5	YCR038C	-	protein_coding	TRUE	TRUE
10831	chrXII	769318	771684	YLR319C	BUD6	YLR319C	-	protein_coding	TRUE	TRUE
10796	chrXV	878435	880675	YOR299W	BUD7	YOR299W	+	protein_coding	TRUE	TRUE
9362	chrXII	834352	836163	YLR353W	BUD8	YLR353W	+	protein_coding	TRUE	TRUE
384	chrVII	577487	579130	YGR041W	BUD9	YGR041W	+	protein_coding	TRUE	TRUE
13382	chrIV	283419	284444	YDL099W	BUG1	YDL099W	+	protein_coding	TRUE	TRUE
7241	chrXIII	815651	818581	YMR275C	BUL1	YMR275C	-	protein_coding	TRUE	TRUE
2468	chrXIII	46942	49704	YML111W	BUL2	YML111W	+	protein_coding	TRUE	TRUE
7765	chrXII	589354	590541	YLR226W	BUR2	YLR226W	+	protein_coding	TRUE	TRUE
9944	chrV	491530	491958	YER159C	BUR6	YER159C	-	protein_coding	TRUE	TRUE
2530	chrXIV	58898	59791	YNL305C	BXI1	YNL305C	-	protein_coding	TRUE	TRUE
13426	chrXI	433093	434877	YKL005C	BYE1	YKL005C	-	protein_coding	TRUE	TRUE
6476	chrVIII	338083	339984	YHR114W	BZZ1	YHR114W	+	protein_coding	TRUE	TRUE
7103	chrIV	1498232	1499335	YDR531W	CAB1	YDR531W	+	protein_coding	TRUE	TRUE
6394	chrIX	203556	204653	YIL083C	CAB2	YIL083C	-	protein_coding	TRUE	TRUE
3853	chrXI	275283	276998	YKL088W	CAB3	YKL088W	+	protein_coding	TRUE	TRUE
14455	chrVII	1045644	1046561	YGR277C	CAB4	YGR277C	-	protein_coding	TRUE	TRUE
6938	chrIV	850274	850999	YDR196C	CAB5	YDR196C	-	protein_coding	TRUE	TRUE
11873	chrXIII	68294	69700	YML102W	CAC2	YML102W	+	protein_coding	TRUE	TRUE
12691	chrIV	1318046	1319275	YDR423C	CAD1	YDR423C	-	protein_coding	TRUE	TRUE
3310	chrXIV	113271	116453	YNL278W	CAF120	YNL278W	+	protein_coding	TRUE	TRUE
13410	chrVII	757770	761138	YGR134W	CAF130	YGR134W	+	protein_coding	TRUE	TRUE
701	chrVI	79344	80213	YFL028C	CAF16	YFL028C	-	protein_coding	TRUE	TRUE
8913	chrXV	841333	841818	YOR276W	CAF20	YOR276W	+	protein_coding	TRUE	TRUE
2032	chrXI	508702	510633	YKR036C	CAF4	YKR036C	-	protein_coding	TRUE	TRUE
8458	chrXIV	90303	91424	YNL288W	CAF40	YNL288W	+	protein_coding	TRUE	TRUE
9778	chrV	246982	248157	YER048C	CAJ1	YER048C	-	protein_coding	TRUE	TRUE
13036	chrVI	78055	79161	YFL029C	CAK1	YFL029C	-	protein_coding	TRUE	TRUE
7826	chrXVI	464401	465648	YPL048W	CAM1	YPL048W	+	protein_coding	TRUE	TRUE
279	chrV	31694	33466	YEL063C	CAN1	YEL063C	-	protein_coding	TRUE	TRUE
232	chrXI	429302	430108	YKL007W	CAP1	YKL007W	+	protein_coding	TRUE	TRUE
625	chrIX	289226	290089	YIL034C	CAP2	YIL034C	-	protein_coding	TRUE	TRUE
5257	chrXVI	339944	340945	YPL111W	CAR1	YPL111W	+	protein_coding	TRUE	TRUE
10823	chrXII	1012501	1013775	YLR438W	CAR2	YLR438W	+	protein_coding	TRUE	TRUE
6212	chrXIII	192788	194800	YML042W	CAT2	YML042W	+	protein_coding	TRUE	TRUE
1242	chrXV	559030	559731	YOR125C	CAT5	YOR125C	-	protein_coding	TRUE	TRUE
6577	chrXIII	827028	831329	YMR280C	CAT8	YMR280C	-	protein_coding	TRUE	TRUE
5733	chrVII	558149	558868	YGR036C	CAX4	YGR036C	-	protein_coding	TRUE	TRUE
10654	chrXVI	212158	212784	YPL178W	CBC2	YPL178W	+	protein_coding	TRUE	TRUE
4764	chrX	548759	549814	YJR060W	CBF1	YJR060W	+	protein_coding	TRUE	TRUE
12185	chrVII	767429	770299	YGR140W	CBF2	YGR140W	+	protein_coding	TRUE	TRUE
10748	chrXII	506134	507585	YLR175W	CBF5	YLR175W	+	protein_coding	TRUE	TRUE
3353	chrXIV	332597	334867	YNL161W	CBK1	YNL161W	+	protein_coding	TRUE	TRUE
11974	chrX	38005	39969	YJL209W	CBP1	YJL209W	+	protein_coding	TRUE	TRUE
3963	chrVIII	23617	25509	YHL038C	CBP2	YHL038C	-	protein_coding	TRUE	TRUE
13298	chrXVI	147416	148423	YPL215W	CBP3	YPL215W	+	protein_coding	TRUE	TRUE
10969	chrVII	845893	846405	YGR174C	CBP4	YGR174C	-	protein_coding	TRUE	TRUE
14022	chrII	480435	480923	YBR120C	CBP6	YBR120C	-	protein_coding	TRUE	TRUE
637	chrIX	274072	274926	YIL043C	CBR1	YIL043C	-	protein_coding	TRUE	TRUE
6042	chrIV	333121	333810	YDL069C	CBS1	YDL069C	-	protein_coding	TRUE	TRUE
2749	chrIV	851228	852397	YDR197W	CBS2	YDR197W	+	protein_coding	TRUE	TRUE
7069	chrXI	47157	47972	YKL208W	CBT1	YKL208W	+	protein_coding	TRUE	TRUE
8383	chrV	521029	522669	YER168C	CCA1	YER168C	-	protein_coding	TRUE	TRUE
12334	chrXII	576825	577793	YLR220W	CCC1	YLR220W	+	protein_coding	TRUE	TRUE
6010	chrIV	1005675	1008689	YDR270W	CCC2	YDR270W	+	protein_coding	TRUE	TRUE
412	chrXI	420155	421216	YKL011C	CCE1	YKL011C	-	protein_coding	TRUE	TRUE
2425	chrVII	924696	930815	YGR217W	CCH1	YGR217W	+	protein_coding	TRUE	TRUE
5880	chrXVI	613377	614558	YPR025C	CCL1	YPR025C	-	protein_coding	TRUE	TRUE
3256	chrVII	790459	793053	YGR150C	CCM1	YGR150C	-	protein_coding	TRUE	TRUE
2712	chrXI	566113	567198	YKR066C	CCP1	YKR066C	-	protein_coding	TRUE	TRUE
